id,quality_grade,url,image_url,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
283660278,needs_id,https://www.inaturalist.org/observations/283660278,https://inaturalist-open-data.s3.amazonaws.com/photos/509857505/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
283550777,needs_id,https://www.inaturalist.org/observations/283550777,https://inaturalist-open-data.s3.amazonaws.com/photos/509514846/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
283503884,needs_id,https://www.inaturalist.org/observations/283503884,https://inaturalist-open-data.s3.amazonaws.com/photos/509423451/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
283404032,casual,https://www.inaturalist.org/observations/283404032,https://inaturalist-open-data.s3.amazonaws.com/photos/509231233/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
283810224,needs_id,https://www.inaturalist.org/observations/283810224,https://inaturalist-open-data.s3.amazonaws.com/photos/509991743/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
283091436,needs_id,https://www.inaturalist.org/observations/283091436,https://static.inaturalist.org/photos/508655833/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
282920398,needs_id,https://www.inaturalist.org/observations/282920398,https://inaturalist-open-data.s3.amazonaws.com/photos/508333489/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
282820277,needs_id,https://www.inaturalist.org/observations/282820277,https://static.inaturalist.org/photos/508153240/medium.jpg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
282820233,needs_id,https://www.inaturalist.org/observations/282820233,https://static.inaturalist.org/photos/508153178/medium.jpg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
282819928,needs_id,https://www.inaturalist.org/observations/282819928,https://static.inaturalist.org/photos/508152497/medium.jpg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
282820106,needs_id,https://www.inaturalist.org/observations/282820106,https://static.inaturalist.org/photos/508152885/medium.jpg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
282819613,needs_id,https://www.inaturalist.org/observations/282819613,https://static.inaturalist.org/photos/508151617/medium.jpg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
282454463,needs_id,https://www.inaturalist.org/observations/282454463,https://inaturalist-open-data.s3.amazonaws.com/photos/507482709/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
282453907,needs_id,https://www.inaturalist.org/observations/282453907,https://inaturalist-open-data.s3.amazonaws.com/photos/507460382/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
282453912,needs_id,https://www.inaturalist.org/observations/282453912,https://inaturalist-open-data.s3.amazonaws.com/photos/507460425/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
282278944,needs_id,https://www.inaturalist.org/observations/282278944,https://inaturalist-open-data.s3.amazonaws.com/photos/507139961/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
282263038,needs_id,https://www.inaturalist.org/observations/282263038,https://static.inaturalist.org/photos/507108533/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
283548805,needs_id,https://www.inaturalist.org/observations/283548805,https://inaturalist-open-data.s3.amazonaws.com/photos/509510668/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
282181329,needs_id,https://www.inaturalist.org/observations/282181329,https://inaturalist-open-data.s3.amazonaws.com/photos/506950394/medium.jpg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
281776087,needs_id,https://www.inaturalist.org/observations/281776087,https://inaturalist-open-data.s3.amazonaws.com/photos/506201151/medium.jpg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
281679074,needs_id,https://www.inaturalist.org/observations/281679074,https://inaturalist-open-data.s3.amazonaws.com/photos/506025507/medium.jpg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
281351195,needs_id,https://www.inaturalist.org/observations/281351195,https://inaturalist-open-data.s3.amazonaws.com/photos/505395563/medium.jpg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
281188688,needs_id,https://www.inaturalist.org/observations/281188688,https://static.inaturalist.org/photos/505099369/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
280929087,needs_id,https://www.inaturalist.org/observations/280929087,https://inaturalist-open-data.s3.amazonaws.com/photos/504609910/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
280926907,needs_id,https://www.inaturalist.org/observations/280926907,https://inaturalist-open-data.s3.amazonaws.com/photos/504606275/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
280822242,needs_id,https://www.inaturalist.org/observations/280822242,https://inaturalist-open-data.s3.amazonaws.com/photos/504400984/medium.jpg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
280712008,research,https://www.inaturalist.org/observations/280712008,https://inaturalist-open-data.s3.amazonaws.com/photos/504198335/medium.jpg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
280693924,needs_id,https://www.inaturalist.org/observations/280693924,https://inaturalist-open-data.s3.amazonaws.com/photos/504163249/medium.jpeg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
280641461,needs_id,https://www.inaturalist.org/observations/280641461,https://static.inaturalist.org/photos/504059580/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
280547366,needs_id,https://www.inaturalist.org/observations/280547366,https://inaturalist-open-data.s3.amazonaws.com/photos/503880247/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
280491967,needs_id,https://www.inaturalist.org/observations/280491967,https://inaturalist-open-data.s3.amazonaws.com/photos/503782483/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
280295363,needs_id,https://www.inaturalist.org/observations/280295363,https://inaturalist-open-data.s3.amazonaws.com/photos/504143487/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
280112833,needs_id,https://www.inaturalist.org/observations/280112833,https://inaturalist-open-data.s3.amazonaws.com/photos/503060702/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
280099030,needs_id,https://www.inaturalist.org/observations/280099030,https://inaturalist-open-data.s3.amazonaws.com/photos/503033488/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
280320910,needs_id,https://www.inaturalist.org/observations/280320910,https://static.inaturalist.org/photos/503449898/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
280030535,casual,https://www.inaturalist.org/observations/280030535,https://inaturalist-open-data.s3.amazonaws.com/photos/502904027/medium.jpeg,Babosa de bandas,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
279995911,needs_id,https://www.inaturalist.org/observations/279995911,https://inaturalist-open-data.s3.amazonaws.com/photos/502837506/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
280178071,needs_id,https://www.inaturalist.org/observations/280178071,https://inaturalist-open-data.s3.amazonaws.com/photos/503186464/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
280426084,needs_id,https://www.inaturalist.org/observations/280426084,https://inaturalist-open-data.s3.amazonaws.com/photos/503650300/medium.jpg,チャコウラナメクジ属,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
280101629,needs_id,https://www.inaturalist.org/observations/280101629,https://inaturalist-open-data.s3.amazonaws.com/photos/503038273/medium.jpeg,Babosa de bandas,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
280563884,needs_id,https://www.inaturalist.org/observations/280563884,https://inaturalist-open-data.s3.amazonaws.com/photos/503911916/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
279874830,needs_id,https://www.inaturalist.org/observations/279874830,https://inaturalist-open-data.s3.amazonaws.com/photos/502620526/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
279711686,needs_id,https://www.inaturalist.org/observations/279711686,https://inaturalist-open-data.s3.amazonaws.com/photos/502307383/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
279731172,needs_id,https://www.inaturalist.org/observations/279731172,https://inaturalist-open-data.s3.amazonaws.com/photos/502344848/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
279923965,needs_id,https://www.inaturalist.org/observations/279923965,https://inaturalist-open-data.s3.amazonaws.com/photos/502703018/medium.jpg,弱阳游荡蛞蝓,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
279513098,needs_id,https://www.inaturalist.org/observations/279513098,https://inaturalist-open-data.s3.amazonaws.com/photos/501929931/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
279722773,needs_id,https://www.inaturalist.org/observations/279722773,https://inaturalist-open-data.s3.amazonaws.com/photos/502328427/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
279506277,needs_id,https://www.inaturalist.org/observations/279506277,https://inaturalist-open-data.s3.amazonaws.com/photos/501917298/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
279625561,needs_id,https://www.inaturalist.org/observations/279625561,https://inaturalist-open-data.s3.amazonaws.com/photos/502141292/medium.jpg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
279505323,needs_id,https://www.inaturalist.org/observations/279505323,https://inaturalist-open-data.s3.amazonaws.com/photos/501915625/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
279478447,needs_id,https://www.inaturalist.org/observations/279478447,https://inaturalist-open-data.s3.amazonaws.com/photos/501868619/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
279550403,needs_id,https://www.inaturalist.org/observations/279550403,https://static.inaturalist.org/photos/504061065/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
279912769,needs_id,https://www.inaturalist.org/observations/279912769,https://inaturalist-open-data.s3.amazonaws.com/photos/502690539/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
279299603,needs_id,https://www.inaturalist.org/observations/279299603,https://inaturalist-open-data.s3.amazonaws.com/photos/501531836/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
279153099,needs_id,https://www.inaturalist.org/observations/279153099,https://inaturalist-open-data.s3.amazonaws.com/photos/501272617/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
279157028,needs_id,https://www.inaturalist.org/observations/279157028,https://inaturalist-open-data.s3.amazonaws.com/photos/501279318/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
279071964,needs_id,https://www.inaturalist.org/observations/279071964,https://inaturalist-open-data.s3.amazonaws.com/photos/501117707/medium.jpeg,Babosa de bandas,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
278799556,needs_id,https://www.inaturalist.org/observations/278799556,https://inaturalist-open-data.s3.amazonaws.com/photos/500616298/medium.jpeg,Gastropods,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
278779107,needs_id,https://www.inaturalist.org/observations/278779107,https://inaturalist-open-data.s3.amazonaws.com/photos/500579383/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
278748767,needs_id,https://www.inaturalist.org/observations/278748767,https://inaturalist-open-data.s3.amazonaws.com/photos/500527839/medium.jpeg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
278818059,needs_id,https://www.inaturalist.org/observations/278818059,https://inaturalist-open-data.s3.amazonaws.com/photos/500650785/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
279089988,needs_id,https://www.inaturalist.org/observations/279089988,https://inaturalist-open-data.s3.amazonaws.com/photos/501150857/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
278831281,needs_id,https://www.inaturalist.org/observations/278831281,https://inaturalist-open-data.s3.amazonaws.com/photos/500674788/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
278664236,needs_id,https://www.inaturalist.org/observations/278664236,https://static.inaturalist.org/photos/500370996/medium.jpeg,Limace des serres,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
278660490,needs_id,https://www.inaturalist.org/observations/278660490,https://static.inaturalist.org/photos/500363658/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
278610812,needs_id,https://www.inaturalist.org/observations/278610812,https://inaturalist-open-data.s3.amazonaws.com/photos/500273548/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
278580238,casual,https://www.inaturalist.org/observations/278580238,https://static.inaturalist.org/photos/500213874/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
280079355,needs_id,https://www.inaturalist.org/observations/280079355,https://inaturalist-open-data.s3.amazonaws.com/photos/502991751/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
278459400,needs_id,https://www.inaturalist.org/observations/278459400,https://inaturalist-open-data.s3.amazonaws.com/photos/499993070/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
278302468,needs_id,https://www.inaturalist.org/observations/278302468,https://static.inaturalist.org/photos/499714408/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
278210825,needs_id,https://www.inaturalist.org/observations/278210825,https://inaturalist-open-data.s3.amazonaws.com/photos/499546678/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
278186535,needs_id,https://www.inaturalist.org/observations/278186535,https://inaturalist-open-data.s3.amazonaws.com/photos/499499349/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
278071511,needs_id,https://www.inaturalist.org/observations/278071511,https://inaturalist-open-data.s3.amazonaws.com/photos/499294822/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
278756919,needs_id,https://www.inaturalist.org/observations/278756919,https://static.inaturalist.org/photos/500539124/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
278243582,needs_id,https://www.inaturalist.org/observations/278243582,https://inaturalist-open-data.s3.amazonaws.com/photos/499606503/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
277948288,needs_id,https://www.inaturalist.org/observations/277948288,https://inaturalist-open-data.s3.amazonaws.com/photos/499081635/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
277888970,needs_id,https://www.inaturalist.org/observations/277888970,https://inaturalist-open-data.s3.amazonaws.com/photos/498973063/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
277844093,needs_id,https://www.inaturalist.org/observations/277844093,https://static.inaturalist.org/photos/498889785/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
277845674,needs_id,https://www.inaturalist.org/observations/277845674,https://inaturalist-open-data.s3.amazonaws.com/photos/498892272/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
277845487,needs_id,https://www.inaturalist.org/observations/277845487,https://inaturalist-open-data.s3.amazonaws.com/photos/498892072/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
277821989,needs_id,https://www.inaturalist.org/observations/277821989,https://inaturalist-open-data.s3.amazonaws.com/photos/498848304/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
277751573,needs_id,https://www.inaturalist.org/observations/277751573,https://static.inaturalist.org/photos/498723048/medium.jpeg,Babosa de bandas,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
277798005,needs_id,https://www.inaturalist.org/observations/277798005,https://inaturalist-open-data.s3.amazonaws.com/photos/498804252/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
277702229,needs_id,https://www.inaturalist.org/observations/277702229,https://inaturalist-open-data.s3.amazonaws.com/photos/498631371/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
277354596,needs_id,https://www.inaturalist.org/observations/277354596,https://static.inaturalist.org/photos/498019378/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
277249435,research,https://www.inaturalist.org/observations/277249435,https://inaturalist-open-data.s3.amazonaws.com/photos/497841203/medium.jpg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
277543160,needs_id,https://www.inaturalist.org/observations/277543160,https://inaturalist-open-data.s3.amazonaws.com/photos/498351107/medium.jpg,Babosa de Bandas,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
276994080,needs_id,https://www.inaturalist.org/observations/276994080,https://inaturalist-open-data.s3.amazonaws.com/photos/497387055/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
276834143,needs_id,https://www.inaturalist.org/observations/276834143,https://inaturalist-open-data.s3.amazonaws.com/photos/497107153/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
276690127,needs_id,https://www.inaturalist.org/observations/276690127,https://inaturalist-open-data.s3.amazonaws.com/photos/496858457/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
277081116,needs_id,https://www.inaturalist.org/observations/277081116,https://static.inaturalist.org/photos/497538588/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
277184024,needs_id,https://www.inaturalist.org/observations/277184024,https://inaturalist-open-data.s3.amazonaws.com/photos/497722013/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
276419442,needs_id,https://www.inaturalist.org/observations/276419442,https://inaturalist-open-data.s3.amazonaws.com/photos/496369849/medium.jpeg,Babosa de Bandas,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
276390388,needs_id,https://www.inaturalist.org/observations/276390388,https://inaturalist-open-data.s3.amazonaws.com/photos/496360792/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
276356953,needs_id,https://www.inaturalist.org/observations/276356953,https://inaturalist-open-data.s3.amazonaws.com/photos/496310703/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
276273907,needs_id,https://www.inaturalist.org/observations/276273907,https://inaturalist-open-data.s3.amazonaws.com/photos/496177073/medium.jpeg,Babosa de bandas,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
276274719,needs_id,https://www.inaturalist.org/observations/276274719,https://inaturalist-open-data.s3.amazonaws.com/photos/496178358/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
276018392,needs_id,https://www.inaturalist.org/observations/276018392,https://inaturalist-open-data.s3.amazonaws.com/photos/495786905/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
276007447,needs_id,https://www.inaturalist.org/observations/276007447,https://inaturalist-open-data.s3.amazonaws.com/photos/496253542/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
275916560,needs_id,https://www.inaturalist.org/observations/275916560,https://inaturalist-open-data.s3.amazonaws.com/photos/495633871/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
277913933,needs_id,https://www.inaturalist.org/observations/277913933,https://inaturalist-open-data.s3.amazonaws.com/photos/499008713/medium.jpg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
275842526,needs_id,https://www.inaturalist.org/observations/275842526,https://inaturalist-open-data.s3.amazonaws.com/photos/495526556/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
275801041,needs_id,https://www.inaturalist.org/observations/275801041,https://inaturalist-open-data.s3.amazonaws.com/photos/495467663/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
275803689,needs_id,https://www.inaturalist.org/observations/275803689,https://inaturalist-open-data.s3.amazonaws.com/photos/495470721/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
275787241,casual,https://www.inaturalist.org/observations/275787241,https://static.inaturalist.org/photos/495447686/medium.jpeg,Østlig bøgesnegl,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
275830645,needs_id,https://www.inaturalist.org/observations/275830645,https://inaturalist-open-data.s3.amazonaws.com/photos/495509526/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
275831956,needs_id,https://www.inaturalist.org/observations/275831956,https://inaturalist-open-data.s3.amazonaws.com/photos/495511434/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
275832085,needs_id,https://www.inaturalist.org/observations/275832085,https://inaturalist-open-data.s3.amazonaws.com/photos/495511650/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
275732901,needs_id,https://www.inaturalist.org/observations/275732901,https://static.inaturalist.org/photos/495369380/medium.jpg,Threeband Slugs,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
275580187,needs_id,https://www.inaturalist.org/observations/275580187,https://inaturalist-open-data.s3.amazonaws.com/photos/495152273/medium.jpg,Ambigolimax parvipenis,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
276917679,needs_id,https://www.inaturalist.org/observations/276917679,https://inaturalist-open-data.s3.amazonaws.com/photos/497249538/medium.jpg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
275470331,needs_id,https://www.inaturalist.org/observations/275470331,https://inaturalist-open-data.s3.amazonaws.com/photos/494996309/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
275268948,research,https://www.inaturalist.org/observations/275268948,https://static.inaturalist.org/photos/494678927/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
275268090,research,https://www.inaturalist.org/observations/275268090,https://static.inaturalist.org/photos/494677328/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
274970095,needs_id,https://www.inaturalist.org/observations/274970095,https://inaturalist-open-data.s3.amazonaws.com/photos/494202679/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
275709533,needs_id,https://www.inaturalist.org/observations/275709533,https://inaturalist-open-data.s3.amazonaws.com/photos/495335710/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
275308779,needs_id,https://www.inaturalist.org/observations/275308779,https://inaturalist-open-data.s3.amazonaws.com/photos/494745631/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
278455972,needs_id,https://www.inaturalist.org/observations/278455972,https://inaturalist-open-data.s3.amazonaws.com/photos/499986776/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
274603041,casual,https://www.inaturalist.org/observations/274603041,https://inaturalist-open-data.s3.amazonaws.com/photos/493631767/medium.jpeg,Babosa de bandas,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
274569092,needs_id,https://www.inaturalist.org/observations/274569092,https://inaturalist-open-data.s3.amazonaws.com/photos/493580103/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
276905204,needs_id,https://www.inaturalist.org/observations/276905204,https://inaturalist-open-data.s3.amazonaws.com/photos/497230127/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
280699183,needs_id,https://www.inaturalist.org/observations/280699183,https://inaturalist-open-data.s3.amazonaws.com/photos/504170438/medium.jpg,Ambigolimax,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
274426738,needs_id,https://www.inaturalist.org/observations/274426738,https://inaturalist-open-data.s3.amazonaws.com/photos/493362266/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
274310735,needs_id,https://www.inaturalist.org/observations/274310735,https://inaturalist-open-data.s3.amazonaws.com/photos/493175940/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
274205600,needs_id,https://www.inaturalist.org/observations/274205600,https://inaturalist-open-data.s3.amazonaws.com/photos/492996686/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
274218101,needs_id,https://www.inaturalist.org/observations/274218101,https://inaturalist-open-data.s3.amazonaws.com/photos/493017080/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
276039315,needs_id,https://www.inaturalist.org/observations/276039315,https://static.inaturalist.org/photos/495801366/medium.jpg,Ambigolimax parvipenis,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
274101965,research,https://www.inaturalist.org/observations/274101965,https://static.inaturalist.org/photos/492829569/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
274068822,needs_id,https://www.inaturalist.org/observations/274068822,https://inaturalist-open-data.s3.amazonaws.com/photos/492775927/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
275324934,needs_id,https://www.inaturalist.org/observations/275324934,https://static.inaturalist.org/photos/494772103/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
273960501,casual,https://www.inaturalist.org/observations/273960501,https://inaturalist-open-data.s3.amazonaws.com/photos/492602768/medium.jpeg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
275918843,needs_id,https://www.inaturalist.org/observations/275918843,https://inaturalist-open-data.s3.amazonaws.com/photos/495637573/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
273908477,needs_id,https://www.inaturalist.org/observations/273908477,https://inaturalist-open-data.s3.amazonaws.com/photos/492521229/medium.jpeg,Babosa de bandas,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
273945264,research,https://www.inaturalist.org/observations/273945264,https://inaturalist-open-data.s3.amazonaws.com/photos/492578179/medium.jpg,Striped Garden Slug,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
276529008,needs_id,https://www.inaturalist.org/observations/276529008,https://inaturalist-open-data.s3.amazonaws.com/photos/496584347/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
273789888,needs_id,https://www.inaturalist.org/observations/273789888,https://static.inaturalist.org/photos/492341611/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
273746473,needs_id,https://www.inaturalist.org/observations/273746473,https://static.inaturalist.org/photos/492275592/medium.jpg,,Ambigolimax parvipenis,Striped Garden Slug,Mollusca,1402453
